ulasan,label,sentiment,score
"datanglah saat jam 17.30  sehingga lampu lampu lampion mulai hidup, bagus.sayangnya tiket masih belum terusan jadi tiap atraksi atau wahana bayar lagi.datang saat hari biasa dan bukan weekend atau hari libur lebih puas bermain",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991878867149353}]",0.9991878867149353
Awalnya belom pernah ternyata pas masuk tuh kaya masuk dunia disko yang banyak lampu lampu yang gemmerlap dan langsung di memilih wahana yang ada di BNS{batu night spect} bagi anda yang mau kesini ngga bakal rugi malam di sini puas jangan ragu dompet tipis terjangkau ko di sini buat yang mencoba SELAMAT MENIKMATI Yaaaag!!!!!!!,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9954090714454651}]",0.9954090714454651
Kota batu memang tidak pernah kekurangan tempat hiburan. Jika malam tiba BNS adalah salah satu tempat wisata yang patut kita kunjungi. Mengusung tema pasar malam namun modern tempat ini memiliki berbagai wahana permainan menguji adrenalin. Tempat yang cocok untuk wisata bersama kluarga. Selain berbagai permainan ada juga berbagai kedai makanan. Disini juga ada kios2 yang menjajakan berbagai kerajinan dan souvenir. Letaknya tidak jauh dari jatim park 2. mereka menyediakan tiket masuk dan tiket terusan. Jika ingin menikmati semua wahana dan lebih berhemat maka memilih tiket terusan adalah solusinya. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9240058064460754}]",0.9240058064460754
"Menurut saya yang menjadi daya tarik utama dari tempat wisata ini hanya taman lampionnya, untuk permainannya masih standard. Tempat wisata ini seperti tempat bermain, dimana wisatawan datang untuk bermain saja, tidak ada tempat untuk menikmati pemandangan atau bersantai. Sayang juga kalau kota Batu terlalu banyak dibangun tempat wisata dengan atraksinya yang sama, karena tidak jauh dari BNS ini ada beberapa tempat wisata yang menjadi icon kota Batu juga. Saran saya kalau datang ke BNS membawa kamera DSLR karena pencahayaan disini kurang bagus",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991700649261475}]",0.9991700649261475
"Beberapa kali kesini. Untuk permainan tiap wahana dibayar terpisah dengan tiket masuk.. Ada beberapa permainan yang suda ga ada, padahal menurut saya itu yang menantang dan memacu adrenalin.. Buat yg suka eksis selfie noh bisa foto d lampion garden.. yah untuk hiburan skali skali tidak masalah",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9922513365745544}]",0.9922513365745544
"Orang sering menyebut BNS, ngga taunya ini semacam pasar malam di kota wisata Batu, yang dibuat spektakuler dengan menghadirkan beberapa permainan yang menguji nyali.  Papan pengumumannya pun cukup sangar, bagi yang jantungan, atau sedang hamil dilarang keras ikut serta.  Malam hari suasana di BNS terang benderang.  Di luar hari libur atau minggu tempat tersebut cukup ramai, terutama para remaja dan pemuda.  Bagi yang tua cukup mengantar saja sambil ikut melihat kehebohan pengunjung yang menjajal permainan, atau menjajal berbagai masakan khas Jatim yang dijajakan di Food Court.  Sedangkan bagi anak anak juga tersedia aneka wahana yang aman.Kami mencoba permainan yang kami anggap ‘paling aman’ yaitu sepeda terbang, semacam kendaraan yang berjalan secara elektris mengelilingi BNS pada ketinggian tertentu. Akan tetapi setelah jalan, isteri saya mulai ketakutan karena sepedanya bisa berputar 180 derajad bila kemudi tidak dikuasai dengan kencang.  Akhirnya wahana yang menurut saya paling aman pun terasa menakutkan, apalagi goyang sedikit saja isteri menjerit, sehingga saya sendiri merasa deg-deg-an.  Belum lagi kalau melihat ke bawah. Nach permainan yang benar2 uji nyali adalah Kora Kora,  Sekoci Heboh dan Drop & Twist Tower.  Anak muda, beberapa di antaranya bule, sangat meikmati wahana tsb.Kora kora, kalau yang di Ancol kapalnya besar tapi gerakannya maju mundur, di sini kapalnya lebih kecil tapi gerakannya tidak hanya maju mundur tapi juga melayang ke kiri ke kanan dan bahkan berputar.  Karena malam hari, kapal BMS tampak seperti terbang dan berputar di udara. Awalnya gerakan Sekoci Heboh hanya ke kanan ke kiri, kemudian maju mundur.  Lama ke lamaan peserta dibuat heboh ketika sekoci miring dan vertikal.  Penonton pun terkesima, dan akhirnya semua melongo ketika sekocinya tengkurap di udara, jadi posisi peserta menggantung di udara, ditahan oleh safety belt.  Para peserta semakin heboh.Drop & Twist Tower ngga kalah heboh.  Setelah semua posisi peserta diperiksa keamanannya, kursi terlontar vertikal dengan cepat, kemudian meluncur turun dengan deras.  Kalau kurang nyali, atau jantung kurang kuat memang sebaiknya tidak mencoba.Masuk ke BNS cukup murah, sebaiknya ambil tiket yang eceran karena belum tentu kita berani menjajal semua wahana.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9877990484237671}]",0.9877990484237671
Batu Night Spectacular yang menurut saya tidak terlalu spektakular :D isinya ada lampion garden dan beragam wahana permainan untuk dewasa. Yang lumayan menarik sih Lampion Gardennya.. ya lumayan lah buat jalan2 malem di Batu,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989161491394043}]",0.9989161491394043
"Tempat bermain malam hari di Batu. Atraksi permainan didominasi untuk anak remaja dan dewasa yang energik. Untuk yang anak-anak disediakan playground dan beberapa wahana sederhana. Untuk yang berumur, berjalan-jalan mengelilingi BNS supaya sehat, lalu menghabiskan waktu duduk di foodcourt. Makan dan melihat pertujukkan air mancur.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9910266995429993}]",0.9910266995429993
"Saya mengunjungi BNS bersama suami dan anak saya. Kunjungan pertama di malam minggu sangat ramai, namun cukup menyenangkan dengan beragam wahana yang memang dapat dimainkan pada malam hari, serta taman lampion/lampion garden yang sangat cantik dengan bermacam-macam bentuk desain lampion berwarna-warni yang merupakan tempat yang sangat cocok untuk mengabadikan moment. Udara malam kota Batu yang dingin tidak menghilangkan rasa penasaran untuk mencoba semua permainan. Harga tiket masuknya pun cukup murah. Keseruan di malam hari bisa dicoba disini!",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9859147071838379}]",0.9859147071838379
"Isinya permainan anak-anak, bukanya di sore ke malam hari, ada lampion-lampion cantik, ada rumah hantu, ada foodcourtnya juga. overall OK lah..",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9742550849914551}]",0.9742550849914551
Banyak wahana yang bisa dimainkan. Sayangnya untuk gokart tidak berlaku tiket terusan. Melainkan pengunjung harusnya mengeluarkan kocek sendiri. Secara keseluruhan hiburan malam yang satu ini cocok dinikmati bersama keluarga.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976598024368286}]",0.9976598024368286
"tempat wisata yang keren, sangat kreatif, menghibur, banyak wahana bermain juga, banyak tempat makan, bisa shoping juga. recommended banget",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989720582962036}]",0.9989720582962036
"Berkunjung ke BNS ada 2 pilihan tiket masuk yaitu tiket masuk saja atau tiket terusan. BNS paling bagus dikunjungi pada waktu malam hari karena bisa sambil menikmati taman lampion serta aneka macam ornamen yang dibuat dalam bentuk lampion. Terdapat wahana permainan seperti arena gokart, kereta-keretaan, rumah hantu dll layaknya pasar malam.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9899536371231079}]",0.9899536371231079
"Banyak wahana permainan untuk anak2 maupu  dewasa. Ada gokart jg, taman lampion, dan trick eye musiumnya tuh yg paling keren.. gak kalah sama yg di pattaya",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9982978701591492}]",0.9982978701591492
"Saya pertama kali liburan berdua dengan suami di BNS, tempatnya ternyata luas.. puas dengan wahana - wahana yang disediakan, tidak jauh dengan penginapan yang kami tempati. namanya Palem Asri Homestay. Nice Trip :D",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979199767112732}]",0.9979199767112732
"Cukup okey dengan permainan, kuliner dan panggung hiburannya. Cocok membawa keluarga dan teman untuk jalan2 dan bersantai sebagai salah satu alternatif hiburan di kota Malang",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998133778572083}]",0.9998133778572083
"BNS, sebuah wahana cukup menarik yang terletak di Kota Batu. Wahana ini menyuguhkan beberapa permainan yang dapat Anda nikmati. Adapula beberapa spot untuk berfoto dengan konsep pencahayaan dalam bentuk dan warna yang bermacam - macam. Namun pengelolaan parkir belum tertata dengan baik.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8998271226882935}]",0.8998271226882935
"mungkin saran ajah untuk wahana bisa dihadirkan yang lebih baru dan keren dari yang sudah ada. mungkin bagi yang belum pernah ke BNS pasti merasa puas, tapi untuk ke dua kalinya pasti bosen. soalnya ini satu-satunya hiburan malam outdoor yang keren banget di Batu. sukses selalu buat BNS.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987549781799316}]",0.9987549781799316
Bagus untuk menikmati banyak wahana d malam hari..lampion garden dengan aneka lampion berbagai bentuk yg menarik..dekat denga jatim park 2..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983633160591125}]",0.9983633160591125
"berkunjung ke tempat wisata di malam hari? tak perlu khawatir lagi. disini bisa puasss.... banyak wahana permainan yang bisa memicu adrenalin. mulai dari nonton film sampai bombom car. atau roller coaster. sepedaan di atas juga seru. jangan lupa pakai jaket, hahaha.. seru seru sekali. wajib berkunjung lagi.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989583492279053}]",0.9989583492279053
"Bener2 seperti namanya BNS is spectacular...setelah lelah dari jatim park 1 ato 2 malamnya terasa ga afdol klo ga BNS. Capek lelah semuanya hilang ketika berada disini,,its amazing place brooh...kalian akan lihat lampion warna warni permainan yg menguji adrenaline smpai foodcourt yg dihibur dengan proyektor animasi yg besarr bengaat di langit2 nya...one word BNS ITS EMEEYYYYZINGG",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9897111058235168}]",0.9897111058235168
"Seru menghabiskan liburan di sini, layak dikunjungi kalo liburan ke batu, buka nya di malam hari jadi agak jauh kalo kita bermalam di malang.. Overall anak"" happy main di sini",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976019263267517}]",0.9976019263267517
"dapet liburan gratis dari turnamen basket.. i love BNS.. kereennn.., murah ;) selalu menyempatkan keBNS jika sedang di malang..lampion gardennya keren.. yeeyy.., sayang lumayan jauh dari malang..tapi tetep aja kesana ;) ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9475276470184326}]",0.9475276470184326
"BNS memiliki keunggulan karena buka pada malam hari. Namun, permainan yang ada dalam objek wisata ini tidak terlalu bagus, bahkan beberapa permainan cenderung kuno dan jelek. Kekurangan lainnya adalah para perokok yang masih dibiarkan melakukan aktivitasnya di sembarang tempat.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984610080718994}]",0.9984610080718994
"Sep 2015. Tiket masuk Rp.30.000 per orang, hanya untuk masuk ke area BNS. Kalau mau main permainannya harus bayar lagi start Rp.10.000. Tiket terusan Rp.100.000. Okelah buat hangout di malam hari",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9886562824249268}]",0.9886562824249268
"Memasuki area wisata ini ,mengingatkan pada pasar malam kebanyakan.  Perbedaannya hanya pada taman lampion yang membuat atraksi berbeda.  Jadi ini seperti pasar malam biasa, perlu banyak inovasi, agar benar-benar spektakuler",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9471582174301147}]",0.9471582174301147
"Batu Night Spectakuler salah satu tempat hiburan yang kita kunjungi terakhir kali di Batu, banyak wahana yang dapat kita lihat disana, tempat ini sangat menarik terutama untuk anak-anak. Ada taman lampion dengan lampu warna warni yang menarik. Banyak permainan yang mirip Dufan Ancol, walaupun tidak sebanyak di Dufan. Over all tempat ini menarik untuk foto-foto dengan latar belakang lampu-lampu.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994487166404724}]",0.9994487166404724
"Sesuai dengan namanya maka BNS hanya buka pada sore menjelang malam hari sampai hampir tengah malam. Tempat ini cocok untuk dikunjungi bersama keluarga ataupun teman. Untuk menuju ke tempat ini kami menggunakan mobil pribadi dari kota Malang. Lahan parkir yang disediakan oleh pengelola luas sehingga tidak sulit untuk mendapatkan tempat parkir kendaraan kami. Banyak wahana di tempat ini seperti lampion garden dan permainan lainnya termasuk wahana kids zone yang khusus ditujukan untuk anak-anak. Tetapi pada kunjungan kami kemarin, kami hanya menikmati lampion garden. Untuk tiket masuk juga cukup murah. Jika merasa haus atau lapar tidak perlu khawatir karena terdapat food court yang menyediakan berbagai jenis makanan dan minuman.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9748561382293701}]",0.9748561382293701
"Batu Night Spektakuler merupakan kawasan hiburan layaknya Dufan saat malam hari di Jakarta, namun ragam permainan nya lebih sedikit. Dilengkapi dengan lampion garden serta laser game, menjadi daya tarik sendiri bagi BNS. Selain itu  tiket yang dijual per wahana (bukan terusan), tentu akan menguntungkan pengunjung karena ramah di kantong",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9298104047775269}]",0.9298104047775269
"Konsep permainanya Sama seperti Yang di surabaya, Dan apalagi kalau bertepatan hari libur kita tidak bisa menikmati semua permainan ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9739552140235901}]",0.9739552140235901
"Pas masuk tempat ini, agak diluar ekspektasi sih hehehehe karena ternyata harga tiket masuknya itu cuma bisa digunakan untuk masuk kedalem BNS. Untuk naik ke wahana nya itu, bayar lagi jo! Range 10-25rb lah. Kalo semuanya dinaikin, agak bangkrut ya menurut gue :)))",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986521601676941}]",0.9986521601676941
Bener2  penasaran dgn yg selama ini diiklankan di majalah salah Satu maskapai yg saat itu saya tumpangi.  Akhirnya sy berkesempatan mengunjungi BNS sekitar akhir thn 2014. Penasaran sy hilang dgn cepat stlh melihat wahana yg menurut sy kurang spektakuler (tanggung).  Wahana yg tersedia kurang menantang. Hanya piring terbang yg sedikit berkesan. Sayang tdk ada foto yg bs sy Kirimkan. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986575841903687}]",0.9986575841903687
"Wahana yang direkomemendasikan untuk menutup hari setelah marathon wisata di kota batu. Yang paling menarik perhatian disini adalah taman lampionya, jangan lupa membawa kamera untuk berfoto foto di area ini. Yang suka tantangan banyak juga wahana wahana yang menantang disini. Oya tiket untuk masuk wahana tiket terdapat tiket terusan",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.993179440498352}]",0.993179440498352
"suka sekali tempat ini, karena suasananya yang berbeda. kita bisa asik teriak, tertawa menikmati atraksi yang ada di BNS. lain dari obyek wisata yang ada, disini permainan atau atraksinya oke banget (alat-alatnya canggih terawat dan aman). permainan atau atraksinya lengkap dari balita sampe dewasa jadi si anak asik bermain, bapak, ibu dan kakaknya gak bakal bengong karena bosan. bagi yang pingin hiburan tapi kantongnya cekak jangan khawatir, kita tinggal bayar tiket masuk aja. kita bisa berkeliling menikmati atraksi sebagai penonton, tetap bisa ikut bersora-sora happy sambil selfie. apalagi bagi yang hobi piknik dan betah melek, cocok deh. kalo pengen antrean atraksinya gak terlalu panjang dateng aja jam 21.00 wib jadi gak capek and buang waktu buat antri.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987426400184631}]",0.9987426400184631
"Hallo kali ini saya sedang berada di Batu Night Spectaculer (BNS) Batu, Malang, Jawa Timur, Indonesia. Lokasi yang sangat menarik untuk dikunjungi pada malam hari bersama keluarga dan teman-teman. Lokasinya cukup menarik, hampir mirip seperti pasar malam, banyak aneka lampu warna-warni menjadikan tempatnya sangat indah, dan banyak wahana-wahana untuk dinaiki seperti yang memacu adrenalin dan ada juga yang bisa menikmati keindahan Batu Night Spectaculer (BNS) dengan wahana kereta yang rel lintasannya di ketinggian, suasananya sangat indah sekali pada malam hari, ada taman lampion dan masih banyak lagi wahana-wahana seru yang lainnya.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997848868370056}]",0.9997848868370056
"BNS diluar ekspetasi saya... dipikir tempatnya akan luar biasa pas datang ke BNS tidak ada yang spesial menurut saya. karena utk masuknya sendiri berbayar. tiket masuk saja di weekend seharga 30rb belum lagi utk arena permainan2 kisaran 20rb ke atas, bagi saya agak mahal utk tempat seperti itu. tapi memang ada cara hemat dgn kasrcis terusan seharga 125 tapi utk wahana nya sendiri tdk ada yang benar2 menarik utk warga jakarta pasti akan berfikir banyak tempat permainan seperti BNS. jadi bagi warga jakarta tdk direkomendasikan ke sini. selain itu juga wahana nya jadi seperti pasar malam.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9971418976783752}]",0.9971418976783752
Tempatnya tidak begitu luas.. Tetapi lumayan asik krn jam bukanya yg dimalam hari.. Jd ada alternatif taman bermain dengan suasana lain..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979276657104492}]",0.9979276657104492
"Siapa yang tidak tau BNS. Orang-orang yang pergi ke kota Malang, sebagian besar pasti mampir ke BNS. Tempat ini memang baru buka dari sore hari. Jadi jika ingin puas berwisata di BNS ini, alangkah lebih baiknya jika penginapannya pun di sekitar Batu. Jangan seperti saya yang memilih penginapan di kota Malang, sehingga kurang efektif. Di BNS ini saya cukup puas dengan kulinernya. Bagi penggemar fotografi, tempat ini boleh juga sebagai tempat hunting foto. Tiket masuk ke arena bermain di BNS cukup murah, kalau tidak salah hanya 80ribu. Tapi saya kurang tau apa itu tiket terusan atau tidak. Sebab saya tidak naik wahana apapun disana.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.992867112159729}]",0.992867112159729
Masuk dengan tiket sakti. Ternyata untuk naik setiap wahana masih harus bayar dengan rata2 tiket 20ribuan per wahana. Agak kurang worth it lah untuk harganya.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992528557777405}]",0.9992528557777405
"Tempat ini seru buat bermain,banyak permainan yang butuh keberanian dan jantung yang kuat.Tapi menurut saya yang paling serem adalah uji nyali di rumah hantu.Tapi sayang Toilet di BNS kurang bersih.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9808834195137024}]",0.9808834195137024
"Pemandangan malamnya sangat menarik, dengan taman lampion yang meriah. Banyak permainan, seimbang antara permainan utk anak2 maupun dewasa. Hanya sayang tiket terusannya tidak bisa dipake utk mengulang permainan",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.995215892791748}]",0.995215892791748
Wahana jg makin banyak & bikin terkesan.paling asyik cinemax &kereta keliling dgn bnyk hantu2.kurang di wahana anak2nya.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8361424207687378}]",0.8361424207687378
Mengunjungi BNS seperti kembali ke Jakarta Fair tempo dulu. Banyak wahana permainan yang dapat dimasuki melalui tiket terusan maupun tiket tersendiri.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9717761874198914}]",0.9717761874198914
"Selamat untuk Batu ! banyak atraksi wisata, saya surprised, beberapa tahun tidak mengunjungi Batu dan Malang, dan perkembangan luar biasa. Untuk yang bawa anak2, bagus untuk mengunjungi BNS ini, saya juga sempat nonton 4D di sini.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997324347496033}]",0.9997324347496033
"Taman Lampionnya bagus banget & juga romantis,kita bisa makan sambil nongkrong plus melihat permainan.Ada bioskop mininya juga.Tempat souvenir juga banyak.Sangat recommended utk anak muda/wisatawan keluarga.Jangan lupa bawa jaket yah,karena wisata malam disini bbrrr dingin banget.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997549653053284}]",0.9997549653053284
Batu Night Spectacular hanya buka pada waktu malam hari dan merupakn tempat bermain yang buka pada malam hari dan terdapat juga tempat lampion bagi anda yang senang berfoto dengan pembayran terpisah tentunya .,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8969486951828003}]",0.8969486951828003
"Tempat hiburan malam untuk rakyat yang bertempat di kota Batu, merupakan satu terobosan di kota wisata untuk mengakomodasi keinginan wisata di malam hari.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996460676193237}]",0.9996460676193237
"tempatnya masih sepi , tapi untuk hiburan malam lumayan. tempatnya susah dijangkau harus punya kendaraan untuk masuk kedalamnya. waktu itu saya datang dari terminal jadi jalan cukup jauh untuk bisa kesana. ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8409128189086914}]",0.8409128189086914
"Kami kesana beramai-ramai di waktu malam setelah kembali dari Bromo di siang harinya. Long weekend dan buanyak sekali pengunjung di dalamnya. tidak bisa dikategorikan murah, karena setiap permainan atau wahana harus bayar lagi, makanan yang di jualk di dalam rasanya rata-rata bisa dikategorikan cukup, untuk hiburan malam di daerah malang BNS ini sangat digemari.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9613054394721985}]",0.9613054394721985
"Tiket masuk hari biasa adalah Rp. 20,000,- dan untuk weekend adalah Rp. 30,000,- Nanti di dalamnya ada banyak Wahana permainan seperti di Dunia Fantasi. Ditawarkan pula tiket terusan dengan harga Rp. 90,000,- Pengunjung yang tidak membeli tiket terusan diwajibkan untuk membeli tiket lagi saat ingin naik wahana permainan. Di dalamnya juga terdapat food court dan rumah makan. Salah satu alternatif berlibur di Kota Malang.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9527274370193481}]",0.9527274370193481
"kalo yang siangnya belum puas bermain, di malam hari BNS lah alternatifnya. banyak permainan juga disini. ada tempat makan juga serta tempat show juga...",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9637289643287659}]",0.9637289643287659
"Tempat ini sangat disarankan untuk hiburan malam, meskipun hiburannya tdk tebilang murah tetapi tdk mahal jg, wahananya cukup byk dan menarik, yg paling berkesan dari BNS itu taman lampion.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997186064720154}]",0.9997186064720154
"BNS yang buka mulai petang hari ini memiliki berbagai macam wahana yang cukup seru untuk kalangan anak-anak sampai orang tua, bagi kawula muda yang ingin berfoto romantis bisa masuk ke wahana lampu lampion. Selain wahana dan atraksi, terdapat juga foodcourt yang menawarkan berbagai jenis menu makanan dan camilan, untuk anda yang gemar shoping, terdapat juga pasar modern yang menjual berbagai macam souvenir khas BNS dan kota Batu. Tiket dijual per-wahana terpisah dengan tiket masuk.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983301758766174}]",0.9983301758766174
"Saya ke sini kemarin bersama teman-teman, di sini hampir semua wahana saya naiki. Yang saya suka wahana yang sepeda udara. Dengan ini saya bisa melihat indahnya Kota Batu dengan udaranya yang dingin. Sayang saat memakai ini saya sendirian hihi. Terus sama go cart. Wisata ini bisa jadi salah satu referensi menikmati Kota Batu di malam hari",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9853496551513672}]",0.9853496551513672
"BNS lebih merupakan arena hiburan anak, hampir sama dengan Jatim Park atau Wisata Bahari Lamongan, hanya luas lahannya jauh lebih sempit dan terkesan berdesak-desakan antar wahana. Namun lokasinya cukup strategis berada di tepi bukit menghadap ke bawah dengan pemandangan hijau perbukitan dan sawah. Berbagai wahana permainan anak tersedia di situ, dan tiap wahana harus bayar bila tak membeli tiket terusan. Uniknya disini adalah lampion yang terbentang di antara wahana. Selain itu juga terdapat pasar di halaman depan berjualan souvenir dan pernik-pernik lainnya. Di atas terdapat cafe monopoli tempat nangkring sekaligus tersedia pemandangan alam dan wahana BNS. Lokasinya tidak terlalu jauh dari pusat kota Batu dan Jatim Park 2.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9415231943130493}]",0.9415231943130493
"sama seperti dufan di jakarta, namun disini mulai buka dari sore hingga malam hari..ditemani dengan udara yang sejuk. tempat wisata yang sangat nyaman untuk liburan,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995543360710144}]",0.9995543360710144
"Ingin melihat serunya BNS dari atas sambil sedikit merasakan sedikit sensasi adrenalin? coba deh wahana sepeda udara BNS. Kita bisa mengelilingi, melihat view BNS dalam satu frame. Kita juga bisa mengabadikan view tersebut dengan kamera, tapi harus berpasangan ya...biar ada yang mengemudikan sepeda udaranya :)",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7960301637649536}]",0.7960301637649536
"Batu Night Spectacular (BNS) buka mulai sore (jam 16.00) hingga malam hari (jam 22.00-23.00), bahkan apabila malam minggu atau malam hari libur buka sampai jam 24.00. Ini merupakan aneka wahana permainan untuk anak-anak, remaja, maupun orangtua. Yang mempunyai nilai jual disini bukan hanya aneka wahananya, tetapi cahaya lampu yang berbinar-binar aneka warna di tengah dinginnya malam, karena BNS terletak didaerah dataran tinggi sehingga dingin dan berkabut. Terkadang pada malam minggu atau libur ada live music juga. Pasar aneka kuliner maupun souvenir juga tersedia",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9384715557098389}]",0.9384715557098389
"BNS salah satu lokasi wisata malam terkenal di kota Batu, Jawa Timur. Di dalamnya terdapat banyak pilihan wahana permainan dan juga hiburan. salah satu keromantisan tempat wisata ini adalah lampionnya. Sangat cocok rasanya menghabiskan malam romantis disini ditemani  dinginnya kota Batu.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987743496894836}]",0.9987743496894836
"BNS merupakan surga pecinta nostalgia pasar malam. Cocok untuk usia diatas lima tahun sampai dewasa. Kalau anak suka main, lebih murah beli tiket terusan. Selamat bersenang-senang",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9941133856773376}]",0.9941133856773376
"tempatnya kurang lebih seperti pasar malam, hanya saja dengan wahana yang lebih modern. wahana yang bagus cuma lampion, sisanya standar. siapkan uang lebih karena setiap wahana bayar lagi, bahkan untuk berfoto dengan patung atau dekorasinya ada yg harus bayar walaupun beberapa gratis.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9980419874191284}]",0.9980419874191284
"Saya ke Batu Night Spectacular pada saat study tour. Pertama saya naik ayunan yang sangat tinggi lalu diputar, setelah itu rodeo, rumah hantu, bom bom car.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9858275651931763}]",0.9858275651931763
"Jika anda sedang berlibur di Kota batu, pada malam harinya bisa berkunjung ke tempat ini. Tersedia wahana permainan yang lengkap untuk dewasa dan anak-anak. tapi sebaiknya anda berkunjung pada saat low season, supaya tidak berdesak-desakan dengan pengunjung lain.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9943335056304932}]",0.9943335056304932
konsepnya cukup bagus hanya setelah masuk kawasan BNS masih harus bayar jika ingin main di wahananya. Sebagian besar relatif mahal dan tidak ada paket terusan.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9903104901313782}]",0.9903104901313782
Cukup menarik dan murah...berbagai wahana tersedia. Pengunjung cukup padat dan parkir susah didapatkan. Jika telah seharian menjelajah jatim park dan masih punya tenaga buat jalan ...tinggal jalan kaki saja lanjut ke bns.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9907523393630981}]",0.9907523393630981
"Hiburan di malam hari tidak selalu ke diskotik... Di Batu-Jatim, justru ada objek wisata yang memang sengaja buka di malam hari. Banyak wahana yang bisa dimainkan dari usia anak - anak sampai dewasa. Untuk yang dewasa, ada roller coaster, go kart, rumah lampion, dan lain - lain. Untuk anak-anak juga banyak permainan. Yang perlu diperhatikan di sini, setiap wahana punya biaya sewa masing-masing... jadi lumayan perlu biaya besar untuk bisa main di semua wahana. Selepas selesai bermain di wahana BNS, ada food court dan tempat berbelanja souvenir sebelum pintu keluar, jadi buat oleh-oleh dari BNS bisa dicari semua di sini... Lokasi BNS sebetulnya tidak jauh dari lokasi Jatim Park 2, jadi yang menginap di Pohon Inn Jatim park 2 tetap ada kesempatan untuk berkunjung ke Objek wisata ini.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6380473375320435}]",0.6380473375320435
